,NAME,LOCATION,COURSES,CONTACT NO.
234,Pathfinder Education Services Pvt. Ltd.,"Zone II, M.P. Nagar","TOEFL Coaching, Management entrance exam coaching",
235,Bhrigu Global Visa Consultancy,"JK Road, Govindpura","TOEFL Coaching, Foreign education entrance exam coaching",
236,Success Home Tutors," Avantika Parisar , Lalghati","TOEFL Coaching, Foreign education entrance exam coaching",
237,Perfect Bank Coaching,"Old MLA Quater, Jawahar Chowk","TOEFL Coaching, Management entrance exam coaching",
238,Grin Educational Service,"B. 31, Nehru Nagar","TOEFL Coaching, Management entrance exam coaching",
239,Knowledge Kingdom," Metro Plaza, Bittan Market","TOEFL Coaching, Foreign education entrance exam coaching",
240,Super Group,"Zone II, M.P. Nagar","CET Entrance Coaching, ENGG / ARCH entrance exam coaching",
241,Gupta Law Academy,"No. 201, Kolar","CET Entrance Coaching, Law entrance exam coaching",
242,mystance academy,"13 b govind narayan model town, Chuna Bhatti, bhopal","CET Entrance Coaching, Law entrance exam coaching",
243,RDCC,"New Ashoka Garden, Bhopal - 462021","CET Entrance Coaching, Management entrance exam coaching",
244,A T Sir Maths Classes,"Zone 1, M.P. Nagar","CET Entrance Coaching, Management entrance exam coaching",
245,Pathfinder Education Services Pvt. Ltd.,"Zone II, M.P. Nagar","CET Entrance Coaching, Management entrance exam coaching",
246,oriented coaching classes,"Mig A 10 ganpati encalve kolar road, Kolar Road",GATE Coaching,
247,Oriented Classes,"Mig-B/30 Ganpati Enclave Kolar Road Bhopal, Kolar Road",GATE Coaching,
248,ICE Group of Education," 2nd Floor, Maharana Pratap Nagar",GATE Coaching,
249,D`ingineers- The GATE institute,"131/16, M.P. Nagar",GATE Coaching,
250,ERP- Engineer's Ranker Point,"Kasturba Nagar, Maharana Pratap Nagar",GATE Coaching,
251,Abhi personal tutor,"Gautam Nagar, Bhopal - 462023",GATE Coaching,
