,NAME,LOCATION,COURSES,CONTACT NO.
1501,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","Web Technologies Online Training, Web designing training",+911140117005_
1502,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Web Technologies Online Training, Content management software training",+911140016524_
1503,Ice Technology Lab," Naveen Kothi, Ashok Rajpath, Patna","Web Technologies Online Training, Web designing training",
1504,Aztech Technology & Engineers Pvt. Ltd.," Bailey Road, Jagdeo Path, Patna","Web Technologies Online Training, Content management software training",
1505,Corel Draw,"Boring road, Boring Canal Road, Patna","Multimedia Design Training, Animation & Multimedia training",
1506,Sprite Info Solutions," Saguna More, Danapur Cantt","Multimedia Design Training, Adobe training",
1507,Mandavi Classes,"Rajeev Nagar Road no 6 patna, Rajeev Nagar, Patna","Multimedia Design Training, Adobe training",
1508,Verma Infosolutions Pvt. Ltd.,"Shivaji Colony, Beur Road","Multimedia Design Training, Adobe training",
1509,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Multimedia Design Training, CAD & CAM training",+911140016524_
1510,Megasoft Educations," Sumathi Palace, Boring Road, Patna","Multimedia Design Training, CAD & CAM training",
1511,Megasoft Educations,"Sumathi Place, Boring Road, Patna","Multimedia Design Training, CAD & CAM training",+911140117447_
1512,Gencor Learning Solutions Pvt. Ltd.,"East of Dinkar Chowk, Rajendra Nagar, Patna","Multimedia Design Training, CAD & CAM training",
